,ID,Isi_Tweet,Sentimen
3190,-1975775544,rt rustamibrahim presiden prabowo memilih gerindra fadjroel,-1
3191,-774584533,presiden jokowi wakil risma mendagri ahok saverisma,1
3192,1546347947,sehat rt jtmor yg berani capres jokowi twitter berhadapan dgn duke twitterland jtmor,0
3193,-1452189874,jokowi jtmor yg berani capres jokowi twitter berhadapan dgn duke twitterl,1
3194,-431710096,peningkatan elektabilitas partainya gerindera memiliki capres prabowo subianto dinilai terkerek elektabilitasnya,1
3195,-1123103879,rt jtmor yg berani capres jokowi twitter berhadapan dgn duke twitterland jtmor bantai,1
3196,-1455759426,ketangerang presiden gerindra,1
3197,1361696676,jawa melahirkan capres jokowi jawa timur digorenglah walkot utk cawapres penculik,1
3198,-1263078720,anti klimaks ulinyusron jateng lahir capres jokowi jatim digorenglah walkot utk cawapres penculik,-1
3199,-1402458105,presiden dr jawa ga ya rt ulinyusron jawa melahirkan capres jokowi jawa timur digorenglah,-1
3200,1371404066,jreng rt ulinyusron jawa melahirkan capres jokowi jawa timur digorenglah walkot utk cawapres penculik,1
3201,139837133,pilih penculik ulinyusron jawa melahirkan capres jokowi jawa timur digorenglah walkot utk ca,-1
3202,1231312295,rt kokokdirgantoro anti klimaks ulinyusron jateng lahir capres jokowi jatim digorenglah walkot utk ca,-1
3203,-882264657,gitu alurnya kokokdirgantoro anti klimaks ulinyusron jateng lahirkan capres jokowi jatim digorenglah walkot cawapres,-1
3204,-1772240177,rt pilih penculik ulinyusron jawa melahirkan capres jokowi jawa timur digorenglah,-1
3205,-1798142083,rt ulinyusron jawa melahirkan capres jokowi jawa timur digorenglah walkot utk cawapres penculik,1
3206,888753645,warga indonesia baiknya ngak pilih capres prabowo capek memilih negara cc ulinyusron,-1
3207,-1303906140,presiden jokowi wakilnya tri rismaharini tentram nih,1
3208,1348463915,gue mah salut capres wiranto jarang calon pemimpin negaraa ngerasain jdi rakyat gue,1
3209,1840643531,rt jreng rt ulinyusron jawa melahirkan capres jokowi jawa timur digorenglah walkot utk ca,1
3210,-45918013,antusias menerima bantuan rdi pengungsi berharap dahlan presiden dahlan iskan presidenku,1
3211,-804651074,rt demitoba antusias menerima bantuan rdi pengungsi berharap dahlan presiden dahlan iskan presiden,1
3212,-333568539,prabowo hrus menang pemilu bs presiden prabowo wakil jokowi bru rakyat indonesia ayem tentrem gemah ripah loh jinawi,1
3213,844543302,negeri terbiasa autopilot presiden jk rakyatnya bjuang jg penguasa hnya memperkaya yukgolput,-1
3214,824042157,rt ratnahadiwijaya prabowo hrus menang pemilu bs presiden prabowo wakil jokowi bru rakyat indonesia ayem tentrem gemah rip,1
3215,-24430793,pdi p memajukan jokowi capres jk pilihan rasional pdip pdip,1
3216,-546240491,sabugaza arrniita budimandjatmiko rohmahismail yg usulan menaker presiden megawati yacob nuawea,0
3217,1113928751,calon presiden arb rakyat fokus donk urus kerugian yg lo bikin lapindo tvonenews pandaingomonginorangajalopada ngaca,-1
3218,-160912423,sy pilih jokowi gubernur bkn presiden jokowi presiden mm bs ga ya hadapi obama putin ban ki moon ntr dicengengesin doang,1
3219,1981352826,rt henrikoroland iya nga skenario mega menggantung capres jokowi naikkan puan maharani,0
3220,1591303782,lbh takut lg paket capres jokowi risma ya mbak yach yach mega takut jokowi diambil prabowo ical,0
3221,-1462458763,yg sdh presiden prabowo aher wiranto doamal saveidn jokowi presiden cepat sj,0
3222,1643850230,rt saveidn yg sdh presiden prabowo aher wiranto doamal saveidn jokowi presiden cepat sj,0
3223,630362699,jokowi saveidn yg sdh presiden prabowo aher wiranto doamal saveidn jokowi presiden cepat nan,1
3224,-1639078785,saveidn yg sdh presiden prabowo aher wiranto jokowi presiden cepat sj,0
3225,163789564,addrianneserlo jokowi saveidn yg sdh presiden prabowo aher wiranto doamal jokowi presiden terl,0
3226,1194005859,menurutku syarat presiden mudah hati kerjanya utk rakyat rakyat percaya presiden prabowo doamal,0
3227,1905262615,budimandjatmiko beritahu bu mega tentukan capres jokowi,1
3228,251757183,anismatta rt saveidn yg sdh presiden prabowo aher wiranto doamal saveidn jokowi presiden cem,1
3229,-1001885315,rt alrusmining anismatta rt saveidn yg sdh presiden prabowo aher wiranto doamal saveidn jokowi presid,0
3230,2098289384,alrusmining anismatta rt saveidn yg sdh presiden prabowo aher wiranto doamal,1
3231,149547088,rt kasanmulyono alrusmining anismatta rt saveidn yg sdh presiden prabowo aher wiranto,1
3232,844945641,yg caisarjuniarri yks saveidn yg sdh presiden prabowo aher wiranto doamal saveidn jokowi,0
3233,1297219539,rt yg caisarjuniarri yks saveidn yg sdh presiden prabowo aher wiranto doamal savei,0
3234,-2042459251,dede yusuf ajak masyarakat jabar dukung dahlan iskan capres demokrat layak presiden dahlan iskan presidenku,1
3235,-354747033,rt demitoba dede yusuf ajak masyarakat jabar dukung dahlan iskan capres demokrat layak presiden dahlan iskan pre,1
3236,81420190,aman presiden jokowi eh rt yogihartarto indonesia nggk alami yg sm rt reuters ukraine parliament votes dismiss,1
3237,-411729422,plus nya ya aman presiden jokowi eh rt yogihartarto indonesia nggk alami yg sm,1
3238,109580439,rt yogihartarto plus nya ya aman presiden jokowi eh rt yogihartarto indonesia nggk alami,1
3239,-2109374803,janji nggak layak dipercaya temponewsroom nasional presiden prabowo janji anggaran kpk,-1
3240,-58764228,janji rt idbreakingnews indonesia presiden prabowo janji anggaran kpk prabowo anggaran,1
3241,-1306804759,presiden prabowo janji anggaran kpk,1
3242,-1494183146,kalo pdip capres jokowi sblm pileg ketahuan pendukung asli n yg palsu,1
3243,1643612321,instrumen bangsa diperkuat rt temponewsroom nasional presiden prabowo janji,1
3244,-1856486084,capres jokowi buka jalan santai senayan,0
3245,-1141633323,rt presiden megawati soekarnoputri berkuasa jasa darmanya dianggap dihujat,-1
3246,-981510938,rumah udh macet kunjungungan capres arb,-1
3247,512287460,detikcom syaratnya gampang capres jokowi cawapresnya risma dijamin deh menang hbs bubarin deh partainya,1
3248,1871854055,detikcom capres jokowi prematur dki kawah condro dimuko jokowi jokowi teruji blm lulus menangani dki,-1
3249,-2126904750,hehe kolonel pramono edhie ajudan presiden megawati tuuh lupa neh doi,-1
3250,1763729996,capres prabowo wapres ahok,1
3251,2043002395,ex capres aburizal bakrie yg wadah anak muda yg mengekspresikan kreativitasnya dlm epicentrum kebangsaan,1
3252,-2051161294,francisma udah baca presiden prabowo yg sesuai expektasi pasar downgrade,0
3253,-2026874090,megawati mencalonkan presiden wiranto kali ketiga beliau mencalonkan,0
3254,-1982712480,gub pdip projo jalan mulus deklarasikan jokowi pileg,1
3255,-269255097,partai kayanya lirikin bu risma capres jokowi jd saingan,1
3256,21288837,presiden jokowi wakilnya risma mantep kayanya kayaknya loh kayaknya,1
3257,-714460428,tinkat survei capres jokowi peringkat teratas,1
3258,1123820819,capres prabowo cawapres risma keren kayaknya,1
3259,-1563090298,bagusan jokowi rt jtmor yg dukung capres prabowo ya,1
3260,2091809922,iklannya santeerrrr ito jtmor yg dukung capres prabowo ya,-1
3261,1050746009,saraf kali bang jtmor yg dukung capres prabowo ya,-1
3262,1351771847,dibandingin surya paloh jtmor orang mendukung capres prabowo prabowo ganteng,-1
3263,-74911616,capres jembie dibandingin surya paloh jtmor orang mendukung capres prabowo prabowo ganteng,-1
3264,-938764237,rt bagusan jokowi rt jtmor yg dukung capres prabowo ya,1
3265,43376404,jokowi klh gemuk jtmor yg dukung capres prabowo ya,-1
3266,-939838033,berkarisma ga kaya jtmor yg dukung capres prabowo ya,1
3267,-1271812334,dibandingkan capres prabowo yg jtmor yg dukung capres prabowo ya,1
3268,898353452,presiden jokowi news mindy kaling stuns gorgeous turquoise gown costume designers guild association pic,0
3269,-1123606760,ulil vivanews kriteria capres jokowi terlibat permasalahan orang,1
3270,-690220484,rt dibandingkan capres prabowo yg jtmor yg dukung capres prabowo ya,1
3271,1506474632,putus asa janji dahlan hapus outsourcing dpr panggil presiden dahlan iskan dipegang ucapannya komisi ix dpr,-1
3272,57321757,putus asa janji dahlan hapus outsourcing dpr panggil presiden dahlan iskan dipegang ucapannya viva,-1
3273,1974463649,rt demitoba solution ala dahlan iskan kemampuan kandidat calon presiden dahlan iskan dahlan iskan solusi,1
3274,1965687496,jgn dipilih gitu talktoindonesia putus asa janji dahlan hapus outsourcing dpr panggil presiden dahlan iskan bis,-1
3275,112801677,gita presiden risma presiden jokowi presiden gajiannnnn,0
3276,463180229,rt wilsonsitorus gita presiden risma presiden jokowi presiden gajiannnnn,0
3277,685861450,presiden jokowi wakil chairul tanjung capres cawapres setuju,1
3278,632838987,presiden megawati mengerahkan aparat dpt menang pemilu karatkter indonesiabijak,1
3279,-423284648,rt presiden megawati mengerahkan aparat dpt menang pemilu karatkter k,1
3280,-873220194,rt rielpasser jokowi klh gemuk jtmor yg dukung capres prabowo ya,-1
3281,1805946152,capres jokowi hujan terang,0
3282,1655004936,prabowo sang jendral nkri,1
3283,1396599344,presiden jokowi news beloved luckydiamond honored lucky diamond critical care ward dedication humanesocietyny,0
3284,-1898471330,presiden jokowi news katy perry stylist shares favorite costumes new music video inspiration oscars red carpet predictions,0
3285,-1805117169,pilleg pilpres sdh coba capres jokowi sandingkan wacapres risma walkot srby dasyaatt,0
3286,-213132942,presiden sby didukung penuh partai republik paska kemarahan bush presiden megawati,-1
3287,-1126415061,permintaan langsung george bush jr via telpon presiden megawati ri mendukung serangan militer irak ditolak mega,1
3288,-2130109428,rt permintaan langsung george bush jr via telpon presiden megawati ri mendukung serangan militer irak,0
3289,377072586,rt presiden sby didukung penuh partai republik paska kemarahan bush presiden megaw,0
3290,918348237,george bush jr via telpon presiden megawati ri mendukung serangan militer irak ditolak mega,0
3291,71984943,trio macan capres prabowo yg hanura donk gak cukong om macan,-1
3292,885890580,tuitmedan tabrak aturan presiden dahlan lolos konvensi medan tuit,-1
3293,627363657,presiden jokowi wapres risma konon yg suka trus presidennya risma jokowi jd wapres gender issue efekngantuk,0
3294,-39148690,deklarasi capres jokowi digelar pileg,0
3295,-1833538135,udah sampah cari kesalahan jokowi jokowi nyalon,0
3296,1722720265,rt erickantariksa pendapat pdemokrat sbyudhoyono pendapat ruhut timses pew mohon dahlan lolos konvensi ht,-1
3297,-751277153,kalo gue disuruh milih pemimpin yg utk indonesia prabowo presiden jokowi wapres,1
3298,-517653588,presiden jokowi wakil presiden risma menteri negeri ahok sippp,1
3299,2084302483,rt yoslucifer presiden jokowi wakil presiden risma menteri negeri ahok sippp,1
3300,-80820616,vivanews ganti pejabat generasi tua generasi muda pilih capres jokowi,1
3301,-1470010995,kampanye terselubung pasangan calon presiden wiranto hary tanoe rcti global tv hentikan kpi,-1
3302,-1261076460,rt bagusmalang kampanye terselubung pasangan calon presiden wiranto hary tanoe rcti global tv hentikan kpi,-1
3303,-1208099994,likyled menteri utk capres prabowo menteri,0
3304,-131462911,intinya admin nyoblos presiden jokowi prabowo,0
3305,-1508444645,pagi beli ketupat sayur mpoknya jokowi siang beli sayur abangnya coblos jokowi sore beli bandung abangnya capres,1
3306,866355662,rt evisusilawati pagi beli ketupat sayur mpoknya jokowi siang beli sayur abangnya coblos jokowi sore beli bandung abang,1
3307,1540189296,bsa jd presiden megawati membuktikan perempuan bs jd presiden sby membuktikan tdk butuh presiden iq mengerti,1
3308,-367396169,presiden jokowi news karlie kloss frame denim collection taller girls always difficult finds skinny jeans f,0
3309,1038028246,presiden jokowi news suki waterhouse coveteur mean roundhouse kick guilty pleasure deep fried pig ears ht,0
3310,-1463433746,indonesiacapres fadjroel partaisocmed rakyat tertarik usung jokowi capres jk pdip ga,1
3311,-1944150835,capres prabowo maknyus bondan,1
3312,-102355066,faktor yg mengambil emas presiden soekarno presiden megawati mencoba,0
3313,-1904983138,partaisocmed iriantokadir sorry ga dukung capres jokowi gubernur dki dukung,-1
3314,1689261594,sinyal capres jokowi tjahjo kumolo sinyal hp penuh sekjen pdip tjahjo kumolo ad,0
3315,1374025654,capres dahlan iskan rilis film spatu skets dahlan,0
3316,524012165,capres dahlan iskan rilis film spatu skets dahlan soffiagus yusdiusman,0
3317,1987994315,capres dahlan iskan rilis film spatu skets dahlan kodratarief helmihelmimoze yettidewi bobbyendhut,0
3318,151070401,reinaatmadja gampang mematikan pernyataanmu kau pro demokrat sdh pastikan gw jd capres jk ga menang konvensi demokrat,0
3319,-1739911996,siapkn rs jiwa capres dahlan iskan rilis film spatu skets kodratarief yettidewi bobbyendhut,-1
3320,2078236566,rt capres dahlan iskan rilis film spatu skets dahlan soffiagus yusdiusman,0
3321,34792900,dahlan iskan gak jls capres dahlan iskan rilis film spatu skets dahlan yusdiusman,-1
3322,-2145271396,biusnya habis rt dahlan iskan gak jls capres dahlan iskan yusdiusman,-1
3323,1385710702,nafsu jd presiden prabowo surati terpilih aneh itukan amanat uud desa diturunin hrsnya fadjroel fadlizon,-1
3324,1150225270,risma dimastered mega besok presiden jokowi dijegal orang pdip,0
3325,1358747498,fadjroel partaisocmed iwanpiliang kalu pdip meng yg capres mega kalah yg capres jokowi dng koalisi,0
3326,1627597049,jokowi debat panas banjir jakarta cerita gubernur dki jakarta joko widodo jokowi info jokowi presiden jokowi,0
3327,-571959850,kanitaramadhina emang dpr mpr presiden jokowi sembarangan pajak p wkwkwkwkwkwkw,0
3328,1527052738,sbyudhoyono persamaannya beliau berdua ditakdirkan org republik bedanya sby presiden jokowi gubernur,-1
3329,-1809741932,iklan ketua mui promosikan capres mahfud md label halal kodratarief herilatief,1
3330,-61562795,presiden jokowi news nicole richie talks fashion rosie like wear black brings,0
3331,1182276475,presiden jokowi news timeless beauties jessica lange named new face marc jacobs beauty charlotte rampling fronts nars,0
3332,1581512286,presiden jokowi news herbal detox laxative products formule detox spring fall recalled media press release h,0
3333,-1461996564,jokowi capres jokowi siapkan pengganti pdip siapkan kabinet berita kabar,1
3334,-401433647,ora gemagusan capres arb yg benci golkar dah ketauan belangnya fk tau malu pantaugolkar suara rakyat,-1
3335,-1690001855,survey capres yg kepedean ngmg bgtu,1
3336,-1601084792,tuitsolo tuitsolo jokowi capres jokowi siapkan pengganti pdip siapkan kabinet solo tuit,1
3337,640747033,detikcom ayooo capres,-1
3338,-855704931,kemampuan kandidat calon presiden dahlan iskan menghadirkan solusi mendasar rakyat diuji,0
3339,284790391,yettidewi partaisocmed jojobinjai pokoke pengen capres jokowi titik arep wakile gedebok pisang yo kono,1
3340,-71300274,rt tbayupatti yettidewi partaisocmed jojobinjai pokoke pengen capres jokowi titik arep wakile gedebok,1
3341,618762000,sy mngalami yg sgt aneh sgt lucu dlm mimpi sy dlantik mnjadi menteri olh presiden prabowo hahaha pdhl sy tdk brkhayal apapun,1
3342,895761124,om issue utk capres tandjung tp blum tau partai yg,0
3343,-55246369,presiden jokowi wapres risma indonesia indah bgt kayaknya dipimpin org kalo udah bilang ya ga gampang goyah,1
3344,-1768340368,sby kali yah nama calon presiden arb win mmk kntl jmbt,0
3345,-2116128848,sbyudhoyono menjabat menteri koordinator bidang politik keamanan presiden megawati soekarnoputri pd,0
3346,1847476477,capres wiranto jd buruh angkut pasar maksudnya ya,0
3347,-1583642634,rt poltracking sbyudhoyono menjabat menteri koordinator bidang politik keamanan presiden megawati soekarnoputri,0
3348,1801878598,caper kelesrt ratnaaydn capres wiranto jd buruh angkut pasar maksudnya ya,-1
3349,1376728289,namanya capres wiranto,1
3350,876279404,rcti presiden wiranto rela jd buruh kasar pasar klewer solo,1
3351,1908041164,tuh wiranto menyamar jd buruh angkut ya klo py tv sndiri ht kampanye sepuasnya,-1
3352,-318754400,jokowi presiden risma wakil presiden megawati ketua mpr prabowo ketua dpr,1
3353,-372183855,rt utamadiana caper kelesrt ratnaaydn capres wiranto jd buruh angkut pasar maksudnya ya,-1
3354,509204748,maju next subianto,1
3355,1026496442,presiden jokowi news best looks week lupita stella mccartney dress mindy kaling turquoise gown beauties,0
